season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,numeric_status
2022,REG,IND,12,00-0029419,T,Dennis Kelly,Dennis,Kelly,,,,Illness,,Full Participation in Practice,2022-11-26 20:01:27+00:00,1.0
2022,REG,IND,12,00-0034417,G,Matt Pryor,Matt,Pryor,,,,Illness,,Full Participation in Practice,2022-11-26 20:00:46+00:00,1.0
2022,REG,IND,12,00-0033952,DT,Grover Stewart,Grover,Stewart,,,,Shoulder,Not injury related - resting p,Full Participation in Practice,2022-11-26 20:01:41+00:00,1.0
2022,REG,IND,12,00-0037755,TE,Jelani Woods,Jelani,Woods,,,,Shoulder,,Full Participation in Practice,2022-11-26 20:00:46+00:00,1.0
2022,REG,IND,12,00-0034431,LB,Zaire Franklin,Zaire,Franklin,Illness,,Questionable,Illness,,Did Not Participate In Practice,2022-11-27 18:14:30+00:00,0.5
2022,REG,IND,12,00-0036876,TE,Kylen Granson,Kylen,Granson,Illness,,Questionable,Illness,,Did Not Participate In Practice,2022-11-26 20:02:13+00:00,0.5
2022,REG,IND,12,00-0033123,DE,Yannick Ngakoue,Yannick,Ngakoue,Back,,Questionable,Back,,Did Not Participate In Practice,2022-11-26 20:02:13+00:00,0.5
2022,REG,IND,12,00-0036479,DE,Kwity Paye,Kwity,Paye,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2022-11-26 20:02:13+00:00,0.5
2022,REG,IND,12,00-0032378,DT,DeForest Buckner,DeForest,Buckner,Ribs,Illness,Questionable,Ribs,Illness,Full Participation in Practice,2022-11-26 20:02:13+00:00,0.5
2022,REG,KC,12,00-0032762,DT,Chris Jones,Chris,Jones,,,,Not injury related - personal matter,,Did Not Participate In Practice,2022-11-25 20:05:33+00:00,1.0
2022,REG,KC,12,00-0036621,LB,Nick Bolton,Nick,Bolton,,,,Hamstring,,Full Participation in Practice,2022-11-25 20:04:20+00:00,1.0
2022,REG,KC,12,00-0031595,FB,Michael Burton,Michael,Burton,,,,Illness,,Full Participation in Practice,2022-11-25 20:05:16+00:00,1.0
2022,REG,KC,12,00-0031376,RB,Jerick McKinnon,Jerick,McKinnon,,,,Hamstring,Shoulder,Full Participation in Practice,2022-11-25 20:04:20+00:00,1.0
2022,REG,KC,12,00-0036367,T,Lucas Niang,Lucas,Niang,,,,Knee,,Full Participation in Practice,2022-11-25 20:04:20+00:00,1.0
2022,REG,KC,12,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,,,,Concussion,,Full Participation in Practice,2022-11-25 20:04:20+00:00,1.0
2022,REG,KC,12,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Full Participation in Practice,2022-11-25 20:04:20+00:00,1.0
2022,REG,KC,12,00-0037195,CB,Jaylen Watson,Jaylen,Watson,,,,Hand,,Full Participation in Practice,2022-11-25 20:04:20+00:00,1.0
2022,REG,KC,12,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-11-25 20:08:58+00:00,0.0
2022,REG,KC,12,00-0034145,CB,Chris Lammons,Chris,Lammons,Concussion,,Questionable,Concussion,,Did Not Participate In Practice,2022-11-25 20:08:26+00:00,0.5
2022,REG,KC,12,00-0035625,S,Juan Thornhill,Juan,Thornhill,Calf,,Questionable,Calf,,Did Not Participate In Practice,2022-11-25 20:08:26+00:00,0.5
2022,REG,KC,12,00-0032391,G,Joe Thuney,Joe,Thuney,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-11-25 20:08:26+00:00,0.5
2022,REG,LA,12,00-0031388,DT,Aaron Donald,Aaron,Donald,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-11-25 20:33:30+00:00,1.0
2022,REG,LA,12,00-0034899,QB,John Wolford,John,Wolford,,,,Neck,,Full Participation in Practice,2022-11-25 20:32:32+00:00,1.0
2022,REG,LA,12,00-0034804,C,Brian Allen,Brian,Allen,Thumb,,Out,Thumb,,Did Not Participate In Practice,2022-11-25 20:33:47+00:00,0.0
2022,REG,LA,12,00-0034812,LB,Travin Howard,Travin,Howard,Hip,,Out,Hip,,Did Not Participate In Practice,2022-11-25 20:34:34+00:00,0.0
2022,REG,LA,12,00-0032889,DT,A'Shawn Robinson,A'Shawn,Robinson,Knee,,Out,Knee,,Did Not Participate In Practice,2022-11-25 20:35:38+00:00,0.0
2022,REG,LA,12,00-0026498,QB,Matthew Stafford,Matthew,Stafford,Concussion,Neck,Out,Concussion,Neck,Did Not Participate In Practice,2022-11-25 20:36:13+00:00,0.0
2022,REG,LA,12,00-0029709,T,Ty Nsekhe,Ty,Nsekhe,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2022-11-25 20:34:58+00:00,0.5
2022,REG,LA,12,00-0033110,TE,Tyler Higbee,Tyler,Higbee,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-25 20:34:09+00:00,0.5
2022,REG,LA,12,00-0031428,WR,Allen Robinson,Allen,Robinson,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-11-25 20:35:13+00:00,0.5
2022,REG,LA,12,00-0032575,C,Matt Skura,Matt,Skura,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-25 20:35:56+00:00,0.5
2022,REG,LAC,12,00-0030279,WR,Keenan Allen,Keenan,Allen,,,,Hamstring,,Full Participation in Practice,2022-11-25 21:03:18+00:00,1.0
2022,REG,LAC,12,00-0031904,CB,Bryce Callahan,Bryce,Callahan,,,,Groin,,Full Participation in Practice,2022-11-25 21:03:36+00:00,1.0
2022,REG,LAC,12,00-0033895,TE,Gerald Everett,Gerald,Everett,,,,Groin,,Full Participation in Practice,2022-11-25 21:03:18+00:00,1.0
2022,REG,LAC,12,00-0031040,LB,Khalil Mack,Khalil,Mack,,,,Not injury related - resting player,,Full Participation in Practice,2022-11-25 21:03:18+00:00,1.0
2022,REG,LAC,12,00-0036441,LB,Kenneth Murray,Kenneth,Murray,,,,Neck,,Full Participation in Practice,2022-11-25 21:03:18+00:00,1.0
2022,REG,LAC,12,00-0035688,T,Trey Pipkins,Trey,Pipkins,,,,Knee,,Full Participation in Practice,2022-11-25 21:03:18+00:00,1.0
2022,REG,LAC,12,00-0037295,G,Jamaree Salyer,Jamaree,Salyer,,,,Knee,,Full Participation in Practice,2022-11-25 21:03:18+00:00,1.0
2022,REG,LAC,12,00-0034162,P,J.K. Scott,J.K.,Scott,,,,right Quadricep,,Full Participation in Practice,2022-11-25 21:03:43+00:00,1.0
2022,REG,LAC,12,00-0033536,WR,Mike Williams,Mike,Williams,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-11-25 21:04:10+00:00,0.0
2022,REG,LAC,12,00-0035677,S,Nasir Adderley,Nasir,Adderley,Thumb,,Doubtful,Thumb,,Did Not Participate In Practice,2022-11-25 21:03:53+00:00,0.1
2022,REG,LAC,12,00-0033697,CB,Michael Davis,Michael,Davis,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-25 21:03:44+00:00,0.5
2022,REG,LV,12,00-0035437,S,Roderic Teamer,Roderic,Teamer,,,,Knee,,Full Participation in Practice,2022-11-25 22:18:53+00:00,1.0
2022,REG,LV,12,00-0035700,RB,Josh Jacobs,Josh,Jacobs,Calf,,Questionable,Calf,,Limited Participation in Practice,2022-11-25 22:18:56+00:00,0.5
2022,REG,LV,12,00-0037517,LB,Luke Masterson,Luke,Masterson,Ribs,,Questionable,Ribs,,Limited Participation in Practice,2022-11-25 22:18:56+00:00,0.5
2022,REG,LV,12,00-0034759,T,Kolton Miller,Kolton,Miller,Shoulder,Abdomen,Questionable,Shoulder,Abdomen,Limited Participation in Practice,2022-11-25 22:18:56+00:00,0.5
2022,REG,LV,12,00-0034125,DT,Kendal Vickers,Kendal,Vickers,Back,,Questionable,Back,,Limited Participation in Practice,2022-11-25 22:18:56+00:00,0.5
2022,REG,MIA,12,00-0029249,LB,Melvin Ingram,Melvin,Ingram,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-11-23 20:51:31+00:00,1.0
2022,REG,MIA,12,00-0034797,LB,Jerome Baker,Jerome,Baker,,,,Hip,,Full Participation in Practice,2022-11-25 20:24:11+00:00,1.0
2022,REG,MIA,12,00-0037348,TE,Tanner Conner,Tanner,Conner,,,,Knee,Back,Full Participation in Practice,2022-11-25 20:24:26+00:00,1.0
2022,REG,MIA,12,00-0034435,CB,Keion Crossen,Keion,Crossen,,,,Shoulder,,Full Participation in Practice,2022-11-25 20:23:17+00:00,1.0
2022,REG,MIA,12,00-0037353,CB,Kader Kohou,Kader,Kohou,,,,Thumb,,Full Participation in Practice,2022-11-25 20:23:17+00:00,1.0
2022,REG,MIA,12,00-0037004,TE,Hunter Long,Hunter,Long,,,,Concussion,,Full Participation in Practice,2022-11-24 18:58:12+00:00,1.0
2022,REG,MIA,12,00-0027114,P,Thomas Morstead,Thomas,Morstead,,,,Illness,,Full Participation in Practice,2022-11-25 20:23:41+00:00,1.0
2022,REG,MIA,12,00-0034798,TE,Durham Smythe,Durham,Smythe,,,,Hamstring,,Full Participation in Practice,2022-11-25 20:23:17+00:00,1.0
2022,REG,MIA,12,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,,,,Shoulder,,Full Participation in Practice,2022-11-25 20:23:17+00:00,1.0
2022,REG,MIA,12,00-0030067,T,Terron Armstead,Terron,Armstead,,,,Toe,,Limited Participation in Practice,2022-11-25 20:23:27+00:00,1.0
2022,REG,MIA,12,00-0036213,DT,Raekwon Davis,Raekwon,Davis,,,,Knee,,Limited Participation in Practice,2022-11-25 20:23:58+00:00,1.0
2022,REG,MIA,12,00-0031687,RB,Raheem Mostert,Raheem,Mostert,Knee,,Doubtful,Knee,,Limited Participation in Practice,2022-11-25 20:25:22+00:00,0.1
2022,REG,MIA,12,00-0031237,QB,Teddy Bridgewater,Teddy,Bridgewater,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-25 20:25:41+00:00,0.5
2022,REG,MIN,12,00-0036322,WR,Justin Jefferson,Justin,Jefferson,,,,Toe,,Full Participation in Practice,2022-11-23 20:39:08+00:00,1.0
2022,REG,MIN,12,00-0031576,DE,Za'Darius Smith,Za'Darius,Smith,,,,Knee,,Full Participation in Practice,2022-11-23 20:39:20+00:00,1.0
2022,REG,MIN,12,00-0038130,CB,Andrew Booth,Andrew,Booth,Knee,,Out,Knee,,Did Not Participate In Practice,2022-11-23 20:39:43+00:00,0.0
2022,REG,MIN,12,00-0036616,T,Christian Darrisaw,Christian,Darrisaw,Concussion,,Out,Concussion,,Did Not Participate In Practice,2022-11-23 20:39:49+00:00,0.0
2022,REG,MIN,12,00-0038101,CB,Akayleb Evans,Akayleb,Evans,Concussion,,Out,Concussion,,Limited Participation in Practice,2022-11-23 20:39:55+00:00,0.0
2022,REG,MIN,12,00-0033546,DT,Dalvin Tomlinson,Dalvin,Tomlinson,Calf,,Questionable,Calf,,Limited Participation in Practice,2022-11-23 20:39:31+00:00,0.5
2022,REG,NE,12,00-0036193,LB,Anfernee Jennings,Anfernee,Jennings,,,,Back,,Limited Participation in Practice,2022-11-22 21:08:47+00:00,1.0
2022,REG,NE,12,00-0036159,LB,Josh Uche,Josh,Uche,,,,Hamstring,,Limited Participation in Practice,2022-11-22 21:08:47+00:00,1.0
2022,REG,NE,12,00-0034833,T,Isaiah Wynn,Isaiah,Wynn,Foot,,Out,Foot,,Did Not Participate In Practice,2022-11-23 18:50:19+00:00,0.0
2022,REG,NE,12,00-0031852,C,David Andrews,David,Andrews,Thigh,,Questionable,Thigh,,Limited Participation in Practice,2022-11-23 18:48:49+00:00,0.5
2022,REG,NE,12,00-0035252,T,Yodny Cajuste,Yodny,Cajuste,Calf,,Questionable,Calf,,Limited Participation in Practice,2022-11-23 18:50:03+00:00,0.5
2022,REG,NE,12,00-0037253,CB,Marcus Jones,Marcus,Jones,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-11-23 18:48:49+00:00,0.5
2022,REG,NE,12,00-0031547,WR,DeVante Parker,DeVante,Parker,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-23 18:48:49+00:00,0.5
2022,REG,NO,12,00-0030694,T,James Hurst,James,Hurst,,,,Concussion,,Full Participation in Practice,2022-11-25 20:43:18+00:00,1.0
2022,REG,NO,12,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,,,,Knee,Not injury related - resting p,Full Participation in Practice,2022-11-25 20:43:18+00:00,1.0
2022,REG,NO,12,00-0031382,WR,Jarvis Landry,Jarvis,Landry,,,,Ankle,,Limited Participation in Practice,2022-11-25 20:43:18+00:00,1.0
2022,REG,NO,12,00-0034116,S,J.T. Gray,J.T.,Gray,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-11-25 20:43:54+00:00,0.0
2022,REG,NO,12,00-0036926,DE,Payton Turner,Payton,Turner,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-11-25 20:44:48+00:00,0.0
2022,REG,NO,12,00-0036927,LB,Pete Werner,Pete,Werner,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-11-25 20:44:19+00:00,0.0
2022,REG,NO,12,00-0033906,RB,Alvin Kamara,Alvin,Kamara,Illness,,Questionable,Illness,,Full Participation in Practice,2022-11-25 20:43:39+00:00,0.5
2022,REG,NO,12,00-0034344,DE,Marcus Davenport,Marcus,Davenport,Calf,,Questionable,Calf,,Limited Participation in Practice,2022-11-25 20:43:39+00:00,0.5
2022,REG,NO,12,00-0027966,RB,Mark Ingram,Mark,Ingram,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-25 20:43:39+00:00,0.5
2022,REG,NO,12,00-0027962,DE,Cameron Jordan,Cameron,Jordan,Eye,,Questionable,Eye,,Limited Participation in Practice,2022-11-25 20:43:39+00:00,0.5
2022,REG,NO,12,00-0033874,CB,Marshon Lattimore,Marshon,Lattimore,Abdomen,,Questionable,Abdomen,,Limited Participation in Practice,2022-11-25 20:43:39+00:00,0.5
2022,REG,NO,12,00-0032203,G,Andrus Peat,Andrus,Peat,Triceps,,Questionable,Triceps,,Limited Participation in Practice,2022-11-25 20:43:39+00:00,0.5
2022,REG,NYG,12,00-0038115,TE,Daniel Bellinger,Daniel,Bellinger,Eye,,Out,Eye,,Did Not Participate In Practice,2022-11-23 21:52:35+00:00,0.0
2022,REG,NYG,12,00-0037807,G,Joshua Ezeudu,Joshua,Ezeudu,Neck,,Out,Neck,,Did Not Participate In Practice,2022-11-23 21:52:47+00:00,0.0
2022,REG,NYG,12,00-0032151,C,Jon Feliciano,Jon,Feliciano,Neck,,Out,Neck,,Did Not Participate In Practice,2022-11-23 21:53:00+00:00,0.0
2022,REG,NYG,12,00-0033878,CB,Adoree' Jackson,Adoree',Jackson,Knee,,Out,Knee,,Did Not Participate In Practice,2022-11-23 21:53:20+00:00,0.0
2022,REG,NYG,12,00-0036397,G,Shane Lemieux,Shane,Lemieux,Toe,,Out,Toe,,Did Not Participate In Practice,2022-11-23 21:53:38+00:00,0.0
2022,REG,NYG,12,00-0033918,CB,Fabian Moreau,Fabian,Moreau,Oblique,,Out,Oblique,,Did Not Participate In Practice,2022-11-23 21:53:52+00:00,0.0
2022,REG,NYG,12,00-0037612,T,Evan Neal,Evan,Neal,Knee,Illness,Out,Knee,Illness,Did Not Participate In Practice,2022-11-23 21:53:59+00:00,0.0
2022,REG,NYG,12,00-0038123,S,Dane Belton,Dane,Belton,Collarbone,,Questionable,Collarbone,,Limited Participation in Practice,2022-11-23 21:52:10+00:00,0.5
2022,REG,NYG,12,00-0034286,WR,Richie James,Richie,James,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-23 21:52:10+00:00,0.5
2022,REG,NYG,12,00-0036214,T,Tyre Phillips,Tyre,Phillips,Neck,,Questionable,Neck,,Limited Participation in Practice,2022-11-23 21:52:10+00:00,0.5
2022,REG,NYG,12,00-0036502,S,Jason Pinnock,Jason,Pinnock,Jaw,,Questionable,Jaw,,Limited Participation in Practice,2022-11-23 21:52:10+00:00,0.5
2022,REG,NYG,12,00-0036386,T,Andrew Thomas,Andrew,Thomas,Illness,,Questionable,Illness,,Limited Participation in Practice,2022-11-23 21:52:10+00:00,0.5
2022,REG,NYJ,12,00-0033871,WR,Corey Davis,Corey,Davis,,,,Knee,,Full Participation in Practice,2022-11-25 19:52:34+00:00,1.0
2022,REG,NYJ,12,00-0037190,CB,Ahmad Gardner,Ahmad,Gardner,,,,Calf,,Full Participation in Practice,2022-11-25 19:53:02+00:00,1.0
2022,REG,NYJ,12,00-0035383,G,Nate Herbig,Nate,Herbig,,,,Shin,,Full Participation in Practice,2022-11-25 19:53:10+00:00,1.0
2022,REG,NYJ,12,00-0035680,LB,Quincy Williams,Quincy,Williams,,,,Ankle,,Full Participation in Practice,2022-11-25 19:53:18+00:00,1.0
2022,REG,NYJ,12,00-0032759,DT,Sheldon Rankins,Sheldon,Rankins,Elbow,,Out,Elbow,,Did Not Participate In Practice,2022-11-25 19:54:03+00:00,0.0
2022,REG,NYJ,12,00-0036510,TE,Kenny Yeboah,Kenny,Yeboah,Calf,,Doubtful,Calf,,Did Not Participate In Practice,2022-11-25 19:54:10+00:00,0.1
2022,REG,NYJ,12,00-0026166,T,Duane Brown,Duane,Brown,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2022-11-25 19:53:33+00:00,0.5
2022,REG,PHI,12,00-0035676,WR,A.J. Brown,A.J.,Brown,,,,Illness,,Full Participation in Practice,2022-11-25 19:13:58+00:00,1.0
2022,REG,PHI,12,00-0037137,CB,Josh Jobe,Josh,Jobe,,,,Hamstring,,Full Participation in Practice,2022-11-25 19:14:09+00:00,1.0
2022,REG,PHI,12,00-0036912,WR,DeVonta Smith,DeVonta,Smith,,,,Knee,,Full Participation in Practice,2022-11-25 17:39:40+00:00,1.0
2022,REG,PHI,12,00-0032890,CB,James Bradberry,James,Bradberry,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:23:38+00:00,1.0
2022,REG,PHI,12,00-0037002,G,Landon Dickerson,Landon,Dickerson,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:23:53+00:00,1.0
2022,REG,PHI,12,00-0027865,DE,Brandon Graham,Brandon,Graham,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:24:09+00:00,1.0
2022,REG,PHI,12,00-0030561,T,Lane Johnson,Lane,Johnson,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:24:42+00:00,1.0
2022,REG,PHI,12,00-0028129,C,Jason Kelce,Jason,Kelce,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:25:00+00:00,1.0
2022,REG,PHI,12,00-0032954,G,Isaac Seumalo,Isaac,Seumalo,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:25:32+00:00,1.0
2022,REG,PHI,12,00-0030062,CB,Darius Slay,Darius,Slay,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:25:48+00:00,1.0
2022,REG,PHI,12,00-0034381,DE,Josh Sweat,Josh,Sweat,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:26:40+00:00,1.0
2022,REG,PIT,12,00-0034785,C,Mason Cole,Mason,Cole,,,,Foot,,Full Participation in Practice,2022-11-26 19:05:22+00:00,1.0
2022,REG,PIT,12,00-0034347,G,James Daniels,James,Daniels,,,,Groin,,Full Participation in Practice,2022-11-26 19:05:35+00:00,1.0
2022,REG,PIT,12,00-0037304,TE,Connor Heyward,Connor,Heyward,,,,Illness,,Full Participation in Practice,2022-11-26 19:05:45+00:00,1.0
2022,REG,PIT,12,00-0027969,DT,Cameron Heyward,Cameron,Heyward,,,,Not injury related - resting player,,Full Participation in Practice,2022-11-26 19:04:48+00:00,1.0
2022,REG,PIT,12,00-0033886,LB,T.J. Watt,T.J.,Watt,,,,Not injury related - resting player,,Full Participation in Practice,2022-11-26 19:04:48+00:00,1.0
2022,REG,PIT,12,00-0033905,DT,Larry Ogunjobi,Larry,Ogunjobi,,,,Not injury related - resting player,Toe,Limited Participation in Practice,2022-11-26 19:06:00+00:00,1.0
2022,REG,PIT,12,00-0037228,RB,Jaylen Warren,Jaylen,Warren,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-11-26 19:06:49+00:00,0.0
2022,REG,PIT,12,00-0033783,CB,Ahkello Witherspoon,Ahkello,Witherspoon,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-11-26 19:06:58+00:00,0.0
2022,REG,PIT,12,00-0035703,WR,Miles Boykin,Miles,Boykin,Oblique,,Questionable,Oblique,,Limited Participation in Practice,2022-11-26 19:06:17+00:00,0.5
2022,REG,PIT,12,00-0034720,LB,Robert Spillane,Robert,Spillane,Back,,Questionable,Back,,Limited Participation in Practice,2022-11-26 19:06:17+00:00,0.5
2022,REG,SEA,12,00-0037141,S,Joey Blount,Joey,Blount,,,,Not injury related - personal matter,,Did Not Participate In Practice,2022-11-25 22:18:49+00:00,1.0
2022,REG,SEA,12,00-0036425,RB,DeeJay Dallas,DeeJay,Dallas,,,,Illness,,Did Not Participate In Practice,2022-11-25 22:18:29+00:00,1.0
2022,REG,SEA,12,00-0035672,LB,Cody Barton,Cody,Barton,,,,Foot,,Full Participation in Practice,2022-11-24 19:49:53+00:00,1.0
2022,REG,SEA,12,00-0035636,DE,L.J. Collier,L.J.,Collier,,,,Illness,,Full Participation in Practice,2022-11-25 22:16:48+00:00,1.0
2022,REG,SEA,12,00-0036417,G,Damien Lewis,Damien,Lewis,,,,Ankle,,Full Participation in Practice,2022-11-25 22:16:54+00:00,1.0
2022,REG,SEA,12,00-0034527,S,Ryan Neal,Ryan,Neal,,,,Ankle,,Full Participation in Practice,2022-11-25 22:16:19+00:00,1.0
2022,REG,SEA,12,00-0036620,WR,D'Wayne Eskridge,D'Wayne,Eskridge,Hand,,Out,Hand,,Did Not Participate In Practice,2022-11-25 20:43:51+00:00,0.0
2022,REG,SEA,12,00-0037812,T,Abraham Lucas,Abraham,Lucas,Illness,,Questionable,,,"
    ",2022-11-27 01:55:11+00:00,0.5
2022,REG,SF,12,00-0033945,DE,Samson Ebukam,Samson,Ebukam,,,,Quadricep,Achilles,Full Participation in Practice,2022-11-25 22:45:55+00:00,1.0
2022,REG,SF,12,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Full Participation in Practice,2022-11-25 22:45:26+00:00,1.0
2022,REG,SF,12,00-0032164,DT,Arik Armstead,Arik,Armstead,Foot,Ankle,Doubtful,Foot,Ankle,Limited Participation in Practice,2022-11-25 22:46:12+00:00,0.1
2022,REG,SF,12,00-0035719,WR,Deebo Samuel,Deebo,Samuel,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2022-11-25 22:46:04+00:00,0.5
2022,REG,TB,12,00-0029562,LB,Lavonte David,Lavonte,David,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-11-25 20:10:13+00:00,1.0
2022,REG,TB,12,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-11-25 20:10:51+00:00,1.0
2022,REG,TB,12,00-0029657,DT,Akiem Hicks,Akiem,Hicks,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-11-25 20:10:31+00:00,1.0
2022,REG,TB,12,00-0019596,QB,Tom Brady,Tom,Brady,,,,Not injury related - resting player,,Full Participation in Practice,2022-11-25 20:11:01+00:00,1.0
2022,REG,TB,12,00-0027944,WR,Julio Jones,Julio,Jones,,,,Not injury related - resting player,,Full Participation in Practice,2022-11-25 20:09:21+00:00,1.0
2022,REG,TB,12,00-0037268,CB,Zyon McCollum,Zyon,McCollum,,,,Concussion,,Full Participation in Practice,2022-11-25 20:08:42+00:00,1.0
2022,REG,TB,12,00-0037491,LB,J.J. Russell,J.J.,Russell,,,,Hamstring,,Full Participation in Practice,2022-11-25 20:08:42+00:00,1.0
2022,REG,TB,12,00-0034411,WR,Russell Gage,Russell,Gage,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-11-25 20:11:49+00:00,0.0
2022,REG,TB,12,00-0037835,G,Luke Goedeke,Luke,Goedeke,Foot,,Out,Foot,,Limited Participation in Practice,2022-11-25 20:11:57+00:00,0.0
2022,REG,TB,12,00-0033856,RB,Leonard Fournette,Leonard,Fournette,Hip,,Doubtful,Hip,,Limited Participation in Practice,2022-11-25 20:11:42+00:00,0.1
2022,REG,TB,12,00-0034773,DT,Vita Vea,Vita,Vea,Foot,,Questionable,Foot,,Limited Participation in Practice,2022-11-25 20:11:21+00:00,0.5
2022,REG,TEN,12,00-0032146,LB,Bud Dupree,Bud,Dupree,,,,Hip,,Full Participation in Practice,2022-11-25 20:02:24+00:00,1.0
2022,REG,TEN,12,00-0032764,RB,Derrick Henry,Derrick,Henry,,,,Not injury related - resting player,,Full Participation in Practice,2022-11-25 20:02:24+00:00,1.0
2022,REG,TEN,12,00-0035632,S,Amani Hooker,Amani,Hooker,,,,Shoulder,,Full Participation in Practice,2022-11-25 20:02:24+00:00,1.0
2022,REG,TEN,12,00-0036992,CB,Elijah Molden,Elijah,Molden,,,,Groin,,Full Participation in Practice,2022-11-25 20:02:24+00:00,1.0
2022,REG,TEN,12,00-0029701,QB,Ryan Tannehill,Ryan,Tannehill,,,,Ankle,,Full Participation in Practice,2022-11-25 20:02:24+00:00,1.0
2022,REG,TEN,12,00-0031254,DE,Denico Autry,Denico,Autry,Knee,,Out,Knee,,Did Not Participate In Practice,2022-11-25 20:03:37+00:00,0.0
2022,REG,TEN,12,00-0029421,K,Randy Bullock,Randy,Bullock,right Calf,,Questionable,right Calf,,Did Not Participate In Practice,2022-11-25 20:03:30+00:00,0.5
2022,REG,TEN,12,00-0029413,C,Ben Jones,Ben,Jones,Concussion,,Questionable,Concussion,,Full Participation in Practice,2022-11-25 20:03:30+00:00,0.5
2022,REG,TEN,12,00-0036416,CB,Kristian Fulton,Kristian,Fulton,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2022-11-25 20:03:30+00:00,0.5
2022,REG,TEN,12,00-0037617,RB,Hassan Haskins,Hassan,Haskins,Hip,,Questionable,Hip,,Limited Participation in Practice,2022-11-25 20:03:30+00:00,0.5
2022,REG,TEN,12,00-0035643,DT,Jeffery Simmons,Jeffery,Simmons,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-11-25 20:03:30+00:00,0.5
2022,REG,WAS,12,00-0031800,QB,Taylor Heinicke,Taylor,Heinicke,,,,Back,,Full Participation in Practice,2022-11-25 18:10:46+00:00,1.0
2022,REG,WAS,12,00-0030869,C,Tyler Larsen,Tyler,Larsen,,,,Shoulder,,Full Participation in Practice,2022-11-25 18:11:04+00:00,1.0
2022,REG,WAS,12,00-0031596,LB,David Mayo,David,Mayo,,,,Hamstring,,Full Participation in Practice,2022-11-25 18:10:46+00:00,1.0
2022,REG,WAS,12,00-0036351,DE,James Smith-Williams,James,Smith-Williams,,,,Illness,,Full Participation in Practice,2022-11-25 18:11:19+00:00,1.0
2022,REG,WAS,12,00-0035286,LB,Cole Holcomb,Cole,Holcomb,Foot,,Out,Foot,,Did Not Participate In Practice,2022-11-25 18:12:11+00:00,0.0
2022,REG,WAS,12,00-0036671,WR,Dax Milne,Dax,Milne,Foot,,Out,Foot,,Did Not Participate In Practice,2022-11-25 18:12:21+00:00,0.0
2022,REG,WAS,12,00-0036625,CB,Benjamin St-Juste,Benjamin,St-Juste,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-11-25 18:12:30+00:00,0.0
2022,REG,WAS,12,00-0031260,TE,Logan Thomas,Logan,Thomas,Rib,Illness,Questionable,Rib,Illness,Did Not Participate In Practice,2022-11-25 18:12:04+00:00,0.5
